sigma, x , y
1.0500000000000003,0.990048,0.536339
1.1300000000000001,0.954997,0.530339
0.9900000000000001,0.966717,0.563889
1.0500000000000003,0.0275941,0.576618
1.0700000000000003,0.0295654,0.611989
1.1500000000000001,-0.0029971,0.598969
0.9100000000000001,-0.00089822,0.56533
0.9900000000000001,0.0586629,0.588623
0.9500000000000002,0.0823437,0.565917
1.1500000000000001,0.116511,0.574054
1.1100000000000003,0.0906003,0.600144
1.0500000000000003,0.063581,0.622657
1.0500000000000003,0.122676,0.610035
1.1300000000000001,0.177216,0.566056
1.0700000000000003,0.149168,0.587947
0.9500000000000002,0.156291,0.621256
0.9300000000000002,0.181174,0.601482
0.9300000000000002,0.206338,0.581624
1.0900000000000003,0.23796,0.590073
0.9900000000000001,0.21156,0.613294
1.0900000000000003,0.265755,0.563468
0.9700000000000001,0.299309,0.574851
1.0300000000000002,0.271543,0.597767
1.0500000000000003,0.30573,0.607315
1.1100000000000003,0.246399,0.624977
1.0700000000000003,0.332442,0.584611
1.0300000000000002,0.362163,0.600258
0.9100000000000001,0.335707,0.620903
0.9500000000000002,0.391579,0.583994
0.9300000000000002,0.421063,0.592851
0.77,0.390695,0.611704
1.0900000000000003,0.417466,0.624924
0.9900000000000001,0.448403,0.572955
1.1300000000000001,0.478562,0.589374
1.1100000000000003,0.449619,0.61046
1.1100000000000003,0.481619,0.624505
0.9300000000000002,0.506969,0.571393
1.1100000000000003,0.538372,0.587499
0.9900000000000001,0.510094,0.605314
0.8700000000000001,0.539841,0.619811
1.1100000000000003,0.569015,0.566509
0.8900000000000001,0.598401,0.579438
1.0100000000000002,0.569186,0.600477
1.0100000000000002,0.599187,0.614442
1.1300000000000001,0.628497,0.594867
0.9500000000000002,0.655281,0.576104
0.8700000000000001,0.684618,0.586721
1.1300000000000001,0.661179,0.610317
1.0700000000000003,0.71553,0.578902
1.0900000000000003,0.732407,0.613984
1.0700000000000003,0.69738,0.614338
1.1300000000000001,0.756831,0.589742
0.9500000000000002,0.779116,0.564467
0.9700000000000001,0.788468,0.596955
0.9500000000000002,0.768251,0.621157
0.9500000000000002,0.813757,0.573761
1.0100000000000002,0.845723,0.582408
1.0300000000000002,0.821961,0.60486
0.9500000000000002,0.852172,0.613139
0.9700000000000001,0.877839,0.591915
1.0100000000000002,0.903407,0.569485
1.1100000000000003,0.90932,0.603535
1.0300000000000002,0.935369,0.578722
0.9300000000000002,0.941218,0.611106
0.8300000000000001,0.963577,0.593367
0.9900000000000001,0.970367,0.62243
1.0100000000000002,0.0051807,0.635972
0.9300000000000002,0.0381478,0.645298
0.9300000000000002,0.0151299,0.666164
0.9100000000000001,0.0444724,0.677211
0.9300000000000002,0.0957593,0.632573
1.0700000000000003,0.0711662,0.655941
0.9500000000000002,0.103081,0.667047
0.9700000000000001,0.0785109,0.687382
1.1700000000000002,0.126932,0.644304
0.9900000000000001,0.159902,0.656555
0.9900000000000001,0.134596,0.678139
0.9500000000000002,0.169879,0.688217
0.9500000000000002,0.184175,0.634414
0.9100000000000001,0.192228,0.666994
1.0300000000000002,0.215969,0.64638
0.9700000000000001,0.222052,0.679227
0.9500000000000002,0.246088,0.659565
0.9100000000000001,0.279347,0.628578
1.1700000000000002,0.279329,0.663025
0.9700000000000001,0.252332,0.688207
0.9900000000000001,0.309603,0.641025
0.9700000000000001,0.312536,0.674721
1.0100000000000002,0.339118,0.653574
1.0300000000000002,0.366529,0.633967
1.0900000000000003,0.343476,0.687688
0.9900000000000001,0.369237,0.666475
0.8900000000000001,0.393911,0.648116
1.0900000000000003,0.425441,0.661774
1.1100000000000003,0.398704,0.683612
0.8900000000000001,0.452399,0.644693
0.9100000000000001,0.480762,0.657707
1.0100000000000002,0.456317,0.676658
0.9300000000000002,0.514187,0.637445
0.9700000000000001,0.542293,0.650991
1.1100000000000003,0.509147,0.67232
1.1700000000000002,0.542873,0.686283
1.0100000000000002,0.570883,0.633235
1.0500000000000003,0.601374,0.64871
1.0100000000000002,0.570444,0.666058
0.8900000000000001,0.599772,0.679987
1.0300000000000002,0.62984,0.630035
0.79,0.65382,0.649336
1.0900000000000003,0.630849,0.66749
1.0500000000000003,0.661503,0.686516
0.9700000000000001,0.681103,0.643069
0.8500000000000001,0.711734,0.64344
1.0500000000000003,0.727691,0.671757
1.0300000000000002,0.693779,0.67344
0.9300000000000002,0.746229,0.644657
0.9500000000000002,0.798887,0.629315
0.8700000000000001,0.77758,0.650529
0.9700000000000001,0.805818,0.663221
0.81,0.758118,0.669444
0.9300000000000002,0.781137,0.683046
1.0100000000000002,0.828945,0.637302
0.9900000000000001,0.859813,0.646861
0.8700000000000001,0.837514,0.666587
1.1300000000000001,0.866295,0.682004
1.0100000000000002,0.884769,0.624842
0.9700000000000001,0.915614,0.637433
0.9500000000000002,0.891854,0.657275
0.9900000000000001,0.922169,0.668867
0.9700000000000001,0.947148,0.645303
0.9900000000000001,0.977516,0.652428
0.9100000000000001,0.953254,0.678122
0.9900000000000001,0.0212575,0.697944
1.0300000000000002,0.0518978,0.707833
1.0900000000000003,0.0260243,0.732038
0.8900000000000001,0.10816,0.70037
0.9900000000000001,0.0832356,0.718575
0.9700000000000001,0.113719,0.73105
1.0100000000000002,0.0584966,0.741363
1.0900000000000003,0.141646,0.711086
1.1100000000000003,0.178586,0.72293
1.0900000000000003,0.147001,0.746093
0.8500000000000001,0.198828,0.698605
1.1300000000000001,0.227818,0.716477
1.0500000000000003,0.208011,0.745692
0.8700000000000001,0.283966,0.695039
0.9100000000000001,0.261985,0.715973
1.0300000000000002,0.288342,0.731885
1.0100000000000002,0.255829,0.74721
1.1100000000000003,0.312933,0.709119
1.1100000000000003,0.345113,0.723829
1.0300000000000002,0.318105,0.744906
0.9500000000000002,0.373165,0.706509
0.8300000000000001,0.375205,0.737413
1.0300000000000002,0.4319,0.698707
1.0700000000000003,0.402497,0.720108
1.0500000000000003,0.433458,0.733158
0.9500000000000002,0.485847,0.695266
0.8500000000000001,0.461376,0.714011
0.9500000000000002,0.490374,0.72651
1.0900000000000003,0.464826,0.747106
0.9700000000000001,0.516238,0.706151
0.8700000000000001,0.54982,0.718183
1.1300000000000001,0.523463,0.738453
0.9700000000000001,0.555025,0.748462
0.9500000000000002,0.573735,0.69845
0.8900000000000001,0.602135,0.708659
0.9100000000000001,0.579197,0.728963
1.0700000000000003,0.617951,0.735092
0.9300000000000002,0.631425,0.699998
0.9500000000000002,0.656168,0.721313
1.0500000000000003,0.678901,0.745408
1.0900000000000003,0.687976,0.709265
0.8900000000000001,0.720676,0.703811
1.0300000000000002,0.712401,0.73572
0.9900000000000001,0.743798,0.727249
0.8700000000000001,0.751525,0.696129
0.9700000000000001,0.773548,0.715726
1.0500000000000003,0.800321,0.7384
1.0500000000000003,0.768498,0.750475
0.9900000000000001,0.805097,0.704983
0.9700000000000001,0.835651,0.696628
1.0500000000000003,0.833069,0.729044
1.1700000000000002,0.868064,0.718456
0.9300000000000002,0.899077,0.69095
0.8700000000000001,0.928599,0.699718
1.0100000000000002,0.904594,0.72147
0.77,0.887468,0.744131
1.0300000000000002,0.935298,0.734824
1.0100000000000002,0.991633,0.724879
1.2500000000000002,0.98606,0.687438
1.0100000000000002,0.959484,0.712066
1.0700000000000003,0.968153,0.74777
0.9700000000000001,0.0317842,0.767736
0.9900000000000001,0.00315674,0.792338
1.1300000000000001,0.0380727,0.801202
1.0700000000000003,0.000115847,0.758493
1.0300000000000002,0.0636584,0.77383
0.9900000000000001,0.0884976,0.751013
0.77,0.0912731,0.779404
1.2300000000000002,0.115394,0.799907
1.0300000000000002,0.0756309,0.806353
0.9900000000000001,0.117066,0.764357
1.0500000000000003,0.178624,0.761337
1.0100000000000002,0.14654,0.781182
1.0700000000000003,0.176921,0.799135
0.9100000000000001,0.148494,0.812355
0.8300000000000001,0.233527,0.766675
0.9700000000000001,0.207571,0.779562
0.9900000000000001,0.233945,0.798144
1.0100000000000002,0.287986,0.764436
0.9900000000000001,0.260249,0.778905
0.9700000000000001,0.292652,0.794946
1.1100000000000003,0.349442,0.758714
0.9300000000000002,0.320264,0.779272
1.0900000000000003,0.350834,0.794532
1.0100000000000002,0.320144,0.81188
1.1100000000000003,0.405521,0.754152
0.9700000000000001,0.379854,0.774906
1.2100000000000002,0.40994,0.791418
0.8900000000000001,0.380207,0.808982
0.9900000000000001,0.438945,0.7693
1.0300000000000002,0.471538,0.782364
1.1300000000000001,0.444429,0.804222
1.0300000000000002,0.497439,0.763101
0.9100000000000001,0.501553,0.796175
0.9700000000000001,0.530037,0.770742
1.1100000000000003,0.534258,0.805129
1.0700000000000003,0.562224,0.781696
0.9700000000000001,0.585781,0.759447
0.9100000000000001,0.615565,0.767576
1.1300000000000001,0.597587,0.798355
1.1100000000000003,0.645697,0.755233
1.1100000000000003,0.66955,0.78244
1.0500000000000003,0.63517,0.793079
1.0500000000000003,0.737107,0.761243
1.1300000000000001,0.704181,0.770089
1.0700000000000003,0.72886,0.794418
1.0100000000000002,0.694647,0.804753
1.0700000000000003,0.793094,0.773964
1.0100000000000002,0.760303,0.785592
1.0100000000000002,0.786191,0.808614
0.8900000000000001,0.817519,0.79511
1.1300000000000001,0.858404,0.753545
0.9500000000000002,0.824748,0.763352
1.0900000000000003,0.850698,0.787993
0.9700000000000001,0.913142,0.758983
1.1300000000000001,0.887362,0.779031
0.9900000000000001,0.921972,0.791173
0.9300000000000002,0.897238,0.810396
0.9100000000000001,0.943311,0.767996
0.9700000000000001,0.97286,0.779452
0.79,0.949518,0.799743
0.8900000000000001,0.975812,0.81298
1.0900000000000003,0.00849053,0.825919
0.8700000000000001,0.0278346,0.849983
0.9900000000000001,0.0518693,0.869549
0.9900000000000001,0.0546114,0.834113
0.9500000000000002,0.096128,0.831514
0.8500000000000001,0.0781449,0.855712
1.1500000000000001,0.110953,0.864575
0.9100000000000001,0.12602,0.833547
1.1100000000000003,0.173867,0.834776
1.0700000000000003,0.145956,0.857489
1.0300000000000002,0.206324,0.814144
0.9700000000000001,0.235997,0.834383
1.0100000000000002,0.206559,0.847902
1.0100000000000002,0.2387,0.865927
0.9900000000000001,0.175547,0.870556
1.0900000000000003,0.264318,0.813466
0.9700000000000001,0.294422,0.82938
0.8700000000000001,0.263591,0.847526
1.0300000000000002,0.294042,0.861167
1.0900000000000003,0.352135,0.828115
1.0500000000000003,0.323355,0.846943
0.9300000000000002,0.353986,0.86277
1.0900000000000003,0.416063,0.827427
1.1300000000000001,0.383646,0.841136
0.9500000000000002,0.411168,0.859513
0.9900000000000001,0.475993,0.81942
1.1100000000000003,0.449585,0.843024
1.0100000000000002,0.487486,0.852832
0.81,0.436878,0.872154
1.0900000000000003,0.510689,0.829435
0.8500000000000001,0.541307,0.840232
0.9300000000000002,0.519441,0.861628
0.9100000000000001,0.550393,0.871098
1.0500000000000003,0.567359,0.815835
0.9300000000000002,0.595254,0.835631
0.8500000000000001,0.568353,0.846192
1.1500000000000001,0.587807,0.871789
0.9900000000000001,0.623279,0.823141
1.2100000000000002,0.62405,0.857467
1.1100000000000003,0.659254,0.818622
0.9500000000000002,0.657741,0.854566
0.9900000000000001,0.688954,0.840349
1.1900000000000002,0.722515,0.828695
1.0300000000000002,0.714771,0.863824
1.0700000000000003,0.682832,0.874769
0.9700000000000001,0.754891,0.81989
1.0500000000000003,0.748188,0.853168
0.9500000000000002,0.77911,0.841019
0.9300000000000002,0.809473,0.830936
1.0500000000000003,0.805443,0.863953
0.8500000000000001,0.833848,0.817631
1.0500000000000003,0.836394,0.847977
1.1500000000000001,0.865789,0.823721
1.0300000000000002,0.874138,0.858039
1.0500000000000003,0.931411,0.824738
0.9900000000000001,0.902156,0.839782
1.0100000000000002,0.932516,0.858999
1.0100000000000002,0.963694,0.842431
0.9700000000000001,0.994014,0.857303
1.0300000000000002,0.964115,0.875616
1.1900000000000002,0.0182343,0.881064
1.0500000000000003,0.0514178,0.906393
0.9500000000000002,0.0202258,0.914836
1.1500000000000001,0.0833585,0.888391
1.0700000000000003,0.0880162,0.923218
1.1100000000000003,0.0558388,0.941654
1.1700000000000002,0.118818,0.902569
0.9500000000000002,0.150505,0.891965
1.0300000000000002,0.179121,0.907786
0.9100000000000001,0.152164,0.924169
0.9300000000000002,0.182287,0.939829
1.1700000000000002,0.208745,0.883158
1.0100000000000002,0.239452,0.898703
1.0500000000000003,0.211959,0.920026
1.0300000000000002,0.268056,0.881252
0.8300000000000001,0.29967,0.899371
0.9900000000000001,0.272769,0.914048
1.1300000000000001,0.244238,0.932983
0.7500000000000001,0.300592,0.927619
1.0300000000000002,0.323042,0.879892
1.0700000000000003,0.353726,0.894988
0.9300000000000002,0.326993,0.911762
0.9500000000000002,0.356644,0.927723
1.0300000000000002,0.383093,0.877601
0.9700000000000001,0.411242,0.892312
0.9500000000000002,0.383993,0.910367
1.0500000000000003,0.417807,0.924227
0.9900000000000001,0.443526,0.903423
1.0700000000000003,0.466631,0.8788
0.9500000000000002,0.475289,0.910513
1.0500000000000003,0.450381,0.936313
0.9300000000000002,0.497576,0.888471
1.0100000000000002,0.505073,0.918649
1.0100000000000002,0.528134,0.893765
0.9900000000000001,0.535805,0.9263
0.9700000000000001,0.55999,0.90149
0.9500000000000002,0.590899,0.906665
0.9900000000000001,0.56986,0.932401
1.1100000000000003,0.607192,0.935861
0.9100000000000001,0.616501,0.890869
0.8900000000000001,0.64839,0.883716
1.0700000000000003,0.672032,0.907838
1.0700000000000003,0.637434,0.916806
1.0300000000000002,0.739997,0.88783
0.9900000000000001,0.70727,0.896053
1.0500000000000003,0.73379,0.922677
0.9700000000000001,0.699874,0.928176
1.0500000000000003,0.773524,0.876383
0.8700000000000001,0.76425,0.907031
0.8700000000000001,0.792214,0.904344
1.2500000000000002,0.779105,0.936654
1.0900000000000003,0.81596,0.925674
0.9700000000000001,0.847321,0.877706
0.9500000000000002,0.819781,0.892808
0.9900000000000001,0.846657,0.911178
0.9100000000000001,0.875,0.895139
0.9700000000000001,0.875,0.927571
1.0100000000000002,0.9029,0.874025
0.9900000000000001,0.902554,0.909337
1.1100000000000003,0.92958,0.925577
1.0500000000000003,0.932344,0.891827
0.8700000000000001,0.987769,0.896538
0.8900000000000001,0.959888,0.909044
0.9900000000000001,0.989954,0.92801
0.9300000000000002,0.0426493,0.998829
1.0100000000000002,0.0135994,0.984347
0.9100000000000001,0.0402575,0.96945
0.9900000000000001,0.0204907,0.946762
0.9500000000000002,0.0687555,0.978988
1.1300000000000001,0.101703,0.992738
1.0100000000000002,0.0918491,0.957828
1.0900000000000003,0.12156,0.938474
1.0100000000000002,0.156242,0.988313
0.8900000000000001,0.127865,0.973733
0.9700000000000001,0.154928,0.956451
1.0300000000000002,0.215329,0.988986
1.0500000000000003,0.185004,0.971306
0.9900000000000001,0.212856,0.954878
1.1100000000000003,0.243753,0.967111
1.0900000000000003,0.274061,0.983372
0.9900000000000001,0.275254,0.947782
1.0500000000000003,0.30304,0.963466
0.9900000000000001,0.305174,0.996107
0.9300000000000002,0.360479,0.993542
0.9700000000000001,0.331002,0.979737
1.0900000000000003,0.358495,0.960395
0.9900000000000001,0.328968,0.94355
0.9700000000000001,0.388693,0.977923
0.9900000000000001,0.419293,0.993289
1.0300000000000002,0.420305,0.95861
1.1300000000000001,0.389304,0.943535
1.2300000000000002,0.454931,0.973551
0.9300000000000002,0.482717,0.943523
1.0500000000000003,0.492286,0.975287
0.9500000000000002,0.527363,0.979032
0.9100000000000001,0.513926,0.950858
0.9700000000000001,0.54694,0.955046
0.9100000000000001,0.594834,0.99468
1.1900000000000002,0.560067,0.986366
1.0100000000000002,0.615668,0.970821
1.0100000000000002,0.584772,0.960801
0.9500000000000002,0.629946,0.999832
1.1300000000000001,0.661636,0.97611
0.9900000000000001,0.639288,0.949372
0.9100000000000001,0.667859,0.940439
1.0300000000000002,0.692762,0.994891
1.0100000000000002,0.694545,0.962168
0.9900000000000001,0.722981,0.978345
0.81,0.720786,0.948609
0.9900000000000001,0.751646,0.994165
1.0300000000000002,0.749423,0.95951
0.9900000000000001,0.778534,0.972712
0.9300000000000002,0.816826,0.995821
1.1500000000000001,0.811714,0.962367
0.9700000000000001,0.845069,0.977599
1.0700000000000003,0.845066,0.944084
0.9500000000000002,0.930552,0.99325
0.9700000000000001,0.873712,0.99349
0.8900000000000001,0.874549,0.961217
1.0100000000000002,0.902386,0.97721
1.0700000000000003,0.931156,0.960252
0.9500000000000002,0.900704,0.9449
0.9100000000000001,0.984936,0.997206
0.9900000000000001,0.96028,0.977138
1.0500000000000003,0.989788,0.962127
1.0700000000000003,0.960739,0.942864
sigma, x , y
0.9900000000000001,0.0112274,0.0121933
0.9700000000000001,0.0380056,0.030803
1.1500000000000001,0.0103569,0.0483747
1.0900000000000003,0.0405909,0.0665815
0.79,0.0634304,0.0141576
0.9100000000000001,0.0920453,0.0170296
1.1300000000000001,0.0714171,0.0437188
0.9500000000000002,0.1083,0.0451316
1.0900000000000003,0.127403,0.0156312
0.9500000000000002,0.165157,0.0238599
1.0900000000000003,0.142907,0.0478987
1.0100000000000002,0.177339,0.0546385
0.9300000000000002,0.195846,0.0281918
1.0700000000000003,0.230857,0.0296637
0.9900000000000001,0.209061,0.0576559
1.0700000000000003,0.243874,0.0608325
0.9100000000000001,0.26112,0.0249566
0.9300000000000002,0.292286,0.0270767
1.0300000000000002,0.276448,0.0523532
1.1300000000000001,0.310245,0.0553069
0.9300000000000002,0.324341,0.0256122
1.29,0.360245,0.0242477
0.9500000000000002,0.343372,0.057535
0.9300000000000002,0.416428,0.00220038
0.9900000000000001,0.398301,0.0305695
1.0700000000000003,0.432438,0.0338622
1.0500000000000003,0.377511,0.0606523
1.1100000000000003,0.412348,0.0631913
1.0300000000000002,0.467008,0.0354833
1.0900000000000003,0.451324,0.0655563
0.9500000000000002,0.487431,0.0618218
1.1300000000000001,0.502276,0.0308734
0.9500000000000002,0.536964,0.0287435
1.0100000000000002,0.520018,0.0589159
1.0500000000000003,0.554983,0.0566175
0.8900000000000001,0.567108,0.0279265
1.0100000000000002,0.59783,0.0240444
0.8900000000000001,0.585183,0.0553169
0.8700000000000001,0.614668,0.0474367
1.0100000000000002,0.640687,0.0272918
1.0700000000000003,0.678079,0.0227383
1.1100000000000003,0.664155,0.0538609
1.0100000000000002,0.713127,0.0213368
0.9700000000000001,0.736368,0.0478767
1.0700000000000003,0.699089,0.0518796
1.1900000000000002,0.751089,0.0129551
0.7500000000000001,0.784194,0.00804665
1.1300000000000001,0.77513,0.0392333
0.9100000000000001,0.807116,0.0278414
1.0100000000000002,0.798229,0.0665571
0.9900000000000001,0.836646,0.0177424
1.0500000000000003,0.860008,0.0403138
1.0100000000000002,0.827997,0.0516518
1.0100000000000002,0.894095,0.0274993
1.0900000000000003,0.92559,0.0161781
1.0900000000000003,0.919332,0.0503549
1.0300000000000002,0.88734,0.0629113
0.9500000000000002,0.981864,0.0287303
1.0100000000000002,0.951545,0.0399944
0.9500000000000002,0.976264,0.0617916
0.9900000000000001,0.0292036,0.0973637
1.0100000000000002,0.00098439,0.0811461
0.9100000000000001,0.0205313,0.130921
0.8700000000000001,0.047396,0.121701
1.0300000000000002,0.0643374,0.0942717
1.0100000000000002,0.087373,0.0726962
1.0500000000000003,0.0996828,0.102262
1.0900000000000003,0.121376,0.0754671
1.0300000000000002,0.0770419,0.126628
0.9700000000000001,0.154992,0.0791131
1.2100000000000002,0.135216,0.10806
0.9500000000000002,0.172148,0.111849
0.9700000000000001,0.189687,0.0864323
0.9700000000000001,0.22118,0.0881359
0.9300000000000002,0.204329,0.117297
0.9700000000000001,0.23622,0.116423
0.9300000000000002,0.25327,0.0900611
1.1300000000000001,0.285363,0.0856116
0.8700000000000001,0.267723,0.117374
0.9900000000000001,0.302513,0.116227
1.1100000000000003,0.322256,0.0900249
1.1100000000000003,0.357833,0.0898766
0.9500000000000002,0.335107,0.122307
1.1700000000000002,0.371117,0.123025
1.0700000000000003,0.392501,0.0920317
1.2300000000000002,0.430785,0.0974938
1.0900000000000003,0.407576,0.127175
1.0900000000000003,0.469351,0.0973699
0.9500000000000002,0.502686,0.0875927
1.2100000000000002,0.537292,0.0900774
0.9900000000000001,0.50058,0.118739
1.0500000000000003,0.533031,0.127652
0.8900000000000001,0.604789,0.0751907
0.9100000000000001,0.572585,0.0828781
1.0700000000000003,0.597439,0.105885
1.0500000000000003,0.565184,0.115605
0.9100000000000001,0.63575,0.0680175
0.9500000000000002,0.630726,0.0967449
0.8700000000000001,0.659279,0.0876589
1.1300000000000001,0.65224,0.12063
0.8900000000000001,0.719923,0.0762789
0.9500000000000002,0.688672,0.0841616
0.9100000000000001,0.710914,0.105517
1.0900000000000003,0.742984,0.101086
0.8900000000000001,0.683994,0.115257
1.1900000000000002,0.764587,0.0749401
1.0700000000000003,0.791416,0.100372
0.8700000000000001,0.765864,0.121371
0.9500000000000002,0.854718,0.0720623
1.0500000000000003,0.825028,0.0854631
1.0700000000000003,0.85396,0.106947
1.0300000000000002,0.820384,0.11978
0.8500000000000001,0.882176,0.0950992
1.0700000000000003,0.912421,0.0845877
0.9500000000000002,0.874252,0.130098
0.9900000000000001,0.906198,0.118518
1.0700000000000003,0.938075,0.109407
0.9100000000000001,0.943391,0.0733825
1.0900000000000003,0.970096,0.0942897
0.8500000000000001,0.998969,0.113398
0.9700000000000001,0.969168,0.128415
0.9900000000000001,0.0195069,0.161754
1.1500000000000001,0.053705,0.153503
1.0300000000000002,0.0358251,0.189098
0.9300000000000002,0.109216,0.133367
1.0300000000000002,0.0888428,0.158868
1.0900000000000003,0.070104,0.187632
1.0300000000000002,0.105484,0.18973
1.0700000000000003,0.124737,0.161947
0.9300000000000002,0.150222,0.138473
1.0500000000000003,0.183102,0.142682
0.9500000000000002,0.163385,0.16907
0.9300000000000002,0.218192,0.143861
0.9900000000000001,0.195805,0.170659
0.9300000000000002,0.229797,0.170828
0.9100000000000001,0.248747,0.146293
1.0700000000000003,0.281518,0.144009
1.0700000000000003,0.263997,0.174383
0.9100000000000001,0.29772,0.174208
0.9700000000000001,0.316049,0.147833
1.0100000000000002,0.348062,0.1506
0.9700000000000001,0.328417,0.178412
1.1500000000000001,0.362384,0.183848
1.0500000000000003,0.383549,0.156255
1.0500000000000003,0.418845,0.159934
1.1500000000000001,0.397113,0.192169
0.8900000000000001,0.428823,0.189196
1.0300000000000002,0.443753,0.132572
1.0100000000000002,0.475083,0.137999
1.0500000000000003,0.451529,0.165512
1.1300000000000001,0.486095,0.173358
0.8500000000000001,0.506197,0.148756
0.8500000000000001,0.533468,0.159459
0.8500000000000001,0.559703,0.146954
1.0300000000000002,0.51846,0.185455
0.9100000000000001,0.549877,0.184607
0.9900000000000001,0.58957,0.140069
0.9700000000000001,0.612462,0.162691
1.1500000000000001,0.579365,0.172155
0.9900000000000001,0.619604,0.133156
0.9100000000000001,0.644862,0.153432
0.9700000000000001,0.677078,0.144982
1.1700000000000002,0.636285,0.187677
1.0500000000000003,0.668978,0.175714
0.8700000000000001,0.70678,0.136425
0.9300000000000002,0.731002,0.160988
0.8700000000000001,0.735052,0.13243
0.9500000000000002,0.701406,0.16769
1.0500000000000003,0.792658,0.137996
0.9500000000000002,0.760742,0.150834
1.0100000000000002,0.785932,0.171948
0.9700000000000001,0.755923,0.18361
0.9300000000000002,0.816994,0.159818
0.9900000000000001,0.845645,0.142428
0.9900000000000001,0.811076,0.192415
0.9900000000000001,0.841043,0.1789
1.0900000000000003,0.872348,0.162259
1.1300000000000001,0.905253,0.152178
0.9500000000000002,0.930844,0.173166
1.0500000000000003,0.896751,0.186046
0.9100000000000001,0.935762,0.141364
0.9300000000000002,0.99231,0.147975
0.9500000000000002,0.96073,0.160342
1.1100000000000003,0.991306,0.182758
1.0100000000000002,0.956155,0.192089
1.1700000000000002,0.0114583,0.21282
1.0100000000000002,0.0498833,0.218797
1.1700000000000002,0.0263555,0.245651
1.0700000000000003,0.0843123,0.221178
1.1300000000000001,0.12092,0.224411
1.1300000000000001,0.0620722,0.251159
1.0300000000000002,0.0960211,0.251972
1.0300000000000002,0.142142,0.1922
0.79,0.174586,0.194783
0.8900000000000001,0.152146,0.22108
1.0300000000000002,0.184173,0.224594
1.0300000000000002,0.207171,0.199847
0.9900000000000001,0.243561,0.198632
1.0500000000000003,0.218176,0.232138
0.9500000000000002,0.277307,0.204358
0.8700000000000001,0.291583,0.230467
1.1500000000000001,0.254764,0.230696
1.1100000000000003,0.311165,0.205167
0.9300000000000002,0.344527,0.211147
0.8900000000000001,0.321598,0.235687
1.0300000000000002,0.353708,0.241927
0.9300000000000002,0.376303,0.218048
1.0700000000000003,0.407221,0.231367
0.9700000000000001,0.384968,0.256576
0.9300000000000002,0.435614,0.219075
1.0700000000000003,0.46018,0.199905
0.9900000000000001,0.493444,0.206265
1.0300000000000002,0.47171,0.234073
0.9700000000000001,0.442243,0.249682
1.1500000000000001,0.53509,0.215846
0.9700000000000001,0.505647,0.233823
1.0700000000000003,0.528459,0.256087
1.0500000000000003,0.602147,0.199548
1.0100000000000002,0.568481,0.208421
1.1100000000000003,0.59302,0.233845
1.0100000000000002,0.558904,0.243716
1.0700000000000003,0.625716,0.224756
1.0100000000000002,0.66048,0.213735
1.1300000000000001,0.650433,0.248956
1.0700000000000003,0.722403,0.193479
1.0300000000000002,0.690071,0.203916
1.0900000000000003,0.719219,0.226316
1.0300000000000002,0.685745,0.237273
1.0300000000000002,0.751806,0.21671
0.9700000000000001,0.781891,0.204154
1.1300000000000001,0.807462,0.226512
1.0100000000000002,0.742537,0.251502
1.0700000000000003,0.775082,0.244296
0.9900000000000001,0.838893,0.213357
1.0300000000000002,0.867582,0.199092
0.9700000000000001,0.865663,0.232334
0.9500000000000002,0.835148,0.247508
1.0300000000000002,0.895332,0.219545
0.9500000000000002,0.924146,0.203685
1.0100000000000002,0.893045,0.25193
1.0500000000000003,0.922627,0.238067
0.9300000000000002,0.978211,0.214832
0.8900000000000001,0.949778,0.223598
1.0700000000000003,0.988548,0.244678
1.1500000000000001,0.954209,0.255445
1.0700000000000003,0.00938963,0.276345
1.0300000000000002,0.04319,0.281273
1.0500000000000003,0.0211109,0.307799
1.0500000000000003,0.0588761,0.309161
0.9900000000000001,0.0788687,0.282313
1.0100000000000002,0.110177,0.283449
0.9700000000000001,0.0916385,0.312593
1.0300000000000002,0.130068,0.25783
1.1500000000000001,0.165698,0.254314
0.8300000000000001,0.145081,0.285581
1.0300000000000002,0.180532,0.285509
1.0900000000000003,0.125668,0.313923
1.0900000000000003,0.160554,0.313942
0.8700000000000001,0.197699,0.256241
0.79,0.234644,0.260398
1.0300000000000002,0.214631,0.283449
0.8900000000000001,0.246796,0.286795
0.8900000000000001,0.297256,0.259137
0.9700000000000001,0.26723,0.263533
0.9500000000000002,0.275865,0.295678
0.8900000000000001,0.304231,0.287541
1.0300000000000002,0.328655,0.266061
1.0500000000000003,0.360286,0.280196
0.9500000000000002,0.332746,0.298163
0.9900000000000001,0.364006,0.314191
0.79,0.414002,0.259558
1.1900000000000002,0.396425,0.291653
0.9500000000000002,0.431742,0.282086
1.0500000000000003,0.422466,0.314758
0.9300000000000002,0.461237,0.273057
1.0700000000000003,0.494131,0.263232
0.9900000000000001,0.485848,0.296299
0.9700000000000001,0.455355,0.303523
1.0300000000000002,0.518725,0.287314
0.8500000000000001,0.550166,0.281792
0.9500000000000002,0.539809,0.310349
1.1700000000000002,0.581518,0.270323
1.0700000000000003,0.618074,0.261151
0.9700000000000001,0.608519,0.292643
1.0900000000000003,0.572579,0.306364
1.0300000000000002,0.643129,0.283475
1.1300000000000001,0.677271,0.275012
1.1500000000000001,0.665865,0.312833
1.0300000000000002,0.710661,0.260299
1.1900000000000002,0.736842,0.286871
1.0100000000000002,0.703519,0.294593
0.9500000000000002,0.725488,0.31971
